ucc,status,exclusion_reason,provenance_class,ce_source,dmi_node,all_cu_published_mean,magnitude_stratum,annualization_factor
790920,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790930,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790940,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790950,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800111,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800121,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800700,EXCLUDED,INTERVIEW_STUB_SECTION_NOT_EXPEND,DIRECT_CONCORDANCE_UCC,I,FOOD,45.0,,1
800710,EXCLUDED,INTERVIEW_STUB_SECTION_NOT_EXPEND,DIRECT_CONCORDANCE_UCC,I,SHELTER,76.0,,1
800721,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800804,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800811,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800821,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800831,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800841,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800851,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800861,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800910,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800920,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800931,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800932,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
800940,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
810101,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
810102,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
810301,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
810302,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
820101,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
820102,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
820202,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
820301,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,-1
820302,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,-1
830101,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830102,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830111,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830112,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830201,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830202,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830203,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830204,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830301,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830302,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830303,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
830304,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
840101,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
840102,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
850100,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
850200,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
850300,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,23.0,,1
860100,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
860200,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
860301,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
860302,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
860400,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
860405,EXCLUDED,INTERVIEW_STUB_SECTION_NOT_EXPEND,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
860500,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
860600,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
860700,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
860701,EXCLUDED,INTERVIEW_STUB_SECTION_NOT_EXPEND,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
860800,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
880110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,130.0,,1
880120,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
880210,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
880220,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
880310,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,1.0,,1
880320,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900000,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900002,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900010,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900020,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900030,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900040,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900050,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900060,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900070,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900080,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900090,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900100,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900120,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900131,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900132,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
900140,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900150,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900160,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900170,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900180,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900190,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900200,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900210,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
900220,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
910000,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
910010,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
910020,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
910030,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
910040,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
910041,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
910042,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
910050,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
910101,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
910102,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
910103,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
910104,EXCLUDED,MILESTONE_2_SHELTER_UCC,CONCORDANCE_ONLY_UCC,I,SHELTER,,,
910105,EXCLUDED,MILESTONE_2_SHELTER_UCC,CONCORDANCE_ONLY_UCC,I,SHELTER,,,
910106,EXCLUDED,MILESTONE_2_SHELTER_UCC,CONCORDANCE_ONLY_UCC,I,SHELTER,,,
910107,EXCLUDED,MILESTONE_2_SHELTER_UCC,CONCORDANCE_ONLY_UCC,I,SHELTER,,,
920010,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
920020,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
920030,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
920040,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
920050,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950001,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950002,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950003,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950004,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950011,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950012,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950013,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950014,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950021,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
950022,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950023,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
950024,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,63.0,,1
950040,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
980010,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980020,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980030,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980040,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980050,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980060,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980070,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
980071,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
980210,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980220,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980230,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980240,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980260,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980270,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980281,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980282,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980283,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980285,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980286,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980290,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980300,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980310,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980320,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980330,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980340,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980350,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
980360,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
990900,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
990920,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,2.0,,1
990930,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
990940,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
990950,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
